RXF393	ACHN	UO-31	NCI-H226	NCI-H322M	UACC-257	SK-MEL-2	A549	UACC-62	HOP 92	EKVX	NCI-H23	HOP 62	HCC2998	HCT-15	COLO 205	SNB-19	SW-620	KM12	HT-29	HCT-116	TK-10	SN12C	HL-60(TB)	CCRF-CEM	786-0	CAKI-1	A498	PC-3	SK-MEL-28	SK-MEL-5	RPMI 8226	SR	K-562	MOLT-4	M14	MDA-MB-435	MALME-3M	LOX-IMVI	SK-OV-3	DU-145	NCI-H460	NCI-H522	IGR-OV1	NCI/ADR-RES	OVCAR-3	OVCAR-8	OVCAR-4	OVCAR-5	SNB-75	U251	HS-578T	BT-549	MDA-MB-231	MCF-7	SF-539	T-47D	SF-268	SF-295
5P_tRNA-Ser-AGA-3-1	5.03695177509598	4.52046017369554	7.60604557735385	7.54886163885367	7.34234729775972	0	0	0	8.14890517070181	6.44013337636448	0	6.86381083939294	6.37179380058517	0	0	5.90196156369748	8.87950490593938	9.56142872372977	0	0	0	4.91759004067701	7.37728671045322	0	5.18589173206049	0	7.62111664358619	8.02942659424306	0	0	0	5.99254755862733	8.1040039756397	0	7.83096266220475	4.53033616489921	0	0	0	0	0	7.1535767136812	7.94188520516421	6.5689858621656	0	0	4.90482682323028	6.06396949150399	6.66722900697612	9.63567145848078	10.1182647556953	5.29094464789912	5.90501463176071	6.44815228321292	7.24340051059917	0	7.46590335237683	0	0
5P_tRNA-Ser-AGA-4-1	5.03695177509598	4.52046017369554	5.05764108501502	0	0	0	0	6.24373414406927	0	0	0	0	0	0	0	0	0	7.56714559203522	0	5.47597805369144	0	0	0	0	0	0	6.62842616884326	5.25482745416626	0	0	5.07762795463281	4.45220557534419	7.10923802983866	4.21803789478062	4.10371109298139	0	0	0	6.35747868176145	4.57811043056788	5.57857409814757	0	7.35985331223055	4.30659393045266	0	5.8647931792263	3.95219915741219	6.06396949150399	6.34884533088645	0	0	0	0	0	0	0	0	0	0
5P_tRNA-Ser-CGA-3-1	0	0	5.05764108501502	0	0	0	0	0	0	6.44013337636448	0	6.86381083939294	6.37179380058517	0	0	4.36446404191953	0	0	0	5.47597805369144	0	0	0	0	0	0	0	6.23581040785813	0	0	0	4.45220557534419	0	7.31735549660761	0	0	0	0	0	0	0	0	0	0	0	0	3.04251808469122	0	0	6.19426307751877	0	0	0	0	0	0	0	4.77748974240264	0
5P_tRNA-Ser-GCT-1-1	5.03695177509598	4.52046017369554	8.92352380020271	8.5450042695559	0	0	0	0	0	0	0	7.8576040719598	0	0	0	0	10.684670157754	8.56333686469879	0	0	0	0	0	0	5.18589173206049	0	0	5.25482745416626	0	0	0	0	8.1040039756397	0	5.63161741850689	4.53033616489921	0	0	0	0	5.57857409814757	0	0	0	6.32508836671681	0	3.95219915741219	0	5.93969591369138	6.19426307751877	9.53395110702568	0	0	5.77996023422705	7.24340051059917	0	0	4.77748974240264	5.1859387341114
5P_tRNA-Ser-GCT-2-1	0	0	0	0	0	0	0	0	8.14890517070181	0	0	0	0	0	0	4.36446404191953	7.8825648716753	7.56714559203522	0	0	0	0	0	0	0	0	5.07233696139624	6.23581040785813	0	0	0	0	0	0	0	0	0	0	0	0	5.57857409814757	0	6.36860958559019	4.30659393045266	0	0	0	0	4.40099245298256	6.19426307751877	0	0	0	0	0	0	0	0	0
5P_tRNA-Ser-GCT-4-3	5.03695177509598	6.06289471499455	6.03581763109874	0	7.34234729775972	0	0	0	9.14636149078668	7.43180184876563	8.69412777530112	6.86381083939294	0	0	7.80115637533925	5.32901250953341	0	7.56714559203522	0	0	0	0	0	6.69561442131029	4.22499087831266	6.13616756143103	7.03981353477252	6.23581040785813	0	0	0	5.99254755862733	0	6.47657687661191	0	0	7.01969063830432	0	6.35747868176145	0	5.57857409814757	8.14850135113555	7.94188520516421	4.30659393045266	0	0	5.47364645335441	6.06396949150399	4.40099245298256	7.18437817176429	8.53589591408849	5.29094464789912	7.47383637500876	5.46458132075045	0	0	0	4.77748974240264	5.1859387341114
5P_tRNA-Ser-GCT-6-1	0	0	6.03581763109874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.56714559203522	0	0	0	3.96455184776292	7.37728671045322	0	0	0	0	5.25482745416626	0	0	0	5.4188702324991	0	0	5.06113189702456	0	0	0	0	0	0	6.16367418584061	0	5.84211514838645	0	0	3.95219915741219	0	0	6.19426307751877	9.53395110702568	4.32733222238469	0	5.06039348655446	0	0	0	0	0
5P_tRNA-Ser-TGA-2-1	0	4.52046017369554	8.34004611571193	7.54886163885367	0	0	0	0	8.14890517070181	0	0	0	6.37179380058517	0	7.21942442216148	0	0	0	5.47545728299078	6.4596790209277	7.45151477905579	0	0	0	4.22499087831266	0	5.07233696139624	6.23581040785813	0	0	0	0	0	0	0	0	0	0	0	0	5.57857409814757	0	6.36860958559019	4.30659393045266	0	5.8647931792263	4.50575356268803	6.06396949150399	6.34884533088645	6.19426307751877	0	0	0	3.55941039804023	0	0	0	0	5.1859387341114
5P_tRNA-Ser-TGA-3-1	5.03695177509598	0	8.18853762161169	0	0	0	0	0	8.14890517070181	0	7.69760680023886	0	0	0	0	4.36446404191953	0	8.56333686469879	0	0	0	0	0	6.11759446054107	5.18589173206049	0	5.07233696139624	5.25482745416626	0	6.34118068592053	0	5.4188702324991	0	4.21803789478062	0	4.53033616489921	0	0	0	4.57811043056788	0	0	7.35985331223055	0	0	5.8647931792263	5.21709088728449	0	4.40099245298256	6.19426307751877	8.53589591408849	4.32733222238469	5.90501463176071	4.49688856009548	0	5.24539634012247	0	4.77748974240264	5.1859387341114
5P_tRNA-Ser-TGA-4-1	0	0	0	0	0	0	4.66173299722123	0	0	0	0	0	0	0	0	7.11050070913506	7.8825648716753	8.56333686469879	5.47545728299078	0	7.45151477905579	0	0	6.11759446054107	6.48384138613396	0	5.07233696139624	7.80795417021124	0	0	0	6.40190919359348	0	0	7.83096266220475	0	0	0	0	4.57811043056788	0	6.16367418584061	7.35985331223055	0	6.32508836671681	0	3.04251808469122	0	5.93969591369138	8.50034264937702	0	0	0	3.55941039804023	7.24340051059917	0	7.46590335237683	0	0
5P_tRNA-Thr-AGT-1-2	0	7.27290241974447	6.03581763109874	7.54886163885367	7.34234729775972	0	5.63294918775049	6.24373414406927	0	0	0	6.86381083939294	0	0	0	6.31095461636534	0	8.56333686469879	0	0	0	3.96455184776292	0	0	7.15585588817647	0	6.62842616884326	7.54620677578311	0	5.35886646720255	0	0	0	0	7.34806803899443	0	0	0	0	0	5.57857409814757	6.16367418584061	0	5.84211514838645	0	0	4.50575356268803	0	4.40099245298256	8.50034264937702	8.53589591408849	4.32733222238469	0	5.77996023422705	0	5.24539634012247	0	0	6.16598513312529
5P_tRNA-Thr-AGT-2-2	0	4.52046017369554	0	0	0	0	0	0	0	0	0	8.44049170203665	6.37179380058517	0	7.21942442216148	0	0	0	0	0	0	0	0	0	5.18589173206049	6.13616756143103	0	0	5.67588303692725	0	5.07762795463281	5.4188702324991	8.1040039756397	4.21803789478062	4.10371109298139	0	0	0	0	4.57811043056788	0	6.16367418584061	0	4.30659393045266	6.32508836671681	0	4.90482682323028	0	0	6.19426307751877	0	0	0	4.49688856009548	0	0	0	5.75094576691795	5.1859387341114
5P_tRNA-Thr-AGT-3-1	0	6.06289471499455	0	0	0	0	0	0	0	0	0	6.86381083939294	0	0	0	0	0	0	0	0	0	0	0	0	4.22499087831266	0	6.62842616884326	5.25482745416626	0	0	0	4.45220557534419	0	0	0	0	6.03076628209002	0	0	0	0	0	6.36860958559019	5.84211514838645	0	0	0	0	4.40099245298256	0	0	0	0	3.55941039804023	7.24340051059917	0	0	0	0
5P_tRNA-Thr-AGT-5-1	5.03695177509598	0	5.05764108501502	0	0	0	0	0	0	0	0	0	0	0	0	4.36446404191953	0	0	5.47545728299078	0	0	0	0	0	0	0	6.05073634572099	6.23581040785813	0	0	0	4.45220557534419	0	0	4.10371109298139	0	0	0	0	0	0	0	0	0	0	0	3.04251808469122	6.06396949150399	5.36643797063507	7.18437817176429	0	4.32733222238469	0	0	0	0	0	0	0
5P_tRNA-Thr-AGT-6-1	0	6.06289471499455	5.05764108501502	0	0	0	0	0	0	6.44013337636448	7.69760680023886	0	0	0	0	5.90196156369748	0	8.56333686469879	5.47545728299078	0	0	3.96455184776292	8.37294146997528	0	4.22499087831266	6.13616756143103	0	7.80795417021124	0	0	0	4.45220557534419	0	0	0	0	0	0	0	0	0	6.16367418584061	0	4.30659393045266	0	0	4.50575356268803	6.06396949150399	5.93969591369138	0	0	5.29094464789912	0	3.55941039804023	0	0	0	0	0
5P_tRNA-Thr-CGT-1-1	0	4.52046017369554	0	0	0	0	0	0	9.14636149078668	0	7.69760680023886	0	0	0	0	4.36446404191953	0	0	0	0	0	0	0	0	6.16593747647212	0	0	0	0	0	0	4.45220557534419	0	0	5.63161741850689	0	0	0	0	0	0	0	6.36860958559019	5.26967271959841	6.32508836671681	0	3.04251808469122	0	5.93969591369138	0	0	0	0	3.55941039804023	0	0	7.46590335237683	0	0
5P_tRNA-Thr-CGT-3-1	7.32328914123267	4.52046017369554	6.03581763109874	0	0	0	0	0	0	6.44013337636448	0	0	0	5.79445991364441	0	0	0	0	6.45915233231274	0	0	0	0	5.13822384988898	0	6.13616756143103	5.07233696139624	5.25482745416626	0	6.34118068592053	0	0	0	0	0	4.53033616489921	6.03076628209002	0	6.35747868176145	0	6.56339980873336	0	6.36860958559019	4.30659393045266	0	0	6.04774580958015	0	4.40099245298256	6.19426307751877	0	5.29094464789912	5.90501463176071	0	0	5.24539634012247	0	4.77748974240264	0
5P_tRNA-Thr-CGT-4-1	6.59231664284476	4.52046017369554	6.6134316654015	0	7.34234729775972	0	0	6.24373414406927	0	9.23317608350678	7.69760680023886	6.86381083939294	0	5.79445991364441	6.22907288633415	5.90196156369748	8.87950490593938	8.56333686469879	0	5.47597805369144	0	0	7.37728671045322	7.10716808194791	4.22499087831266	6.13616756143103	7.84246181724556	7.22620704782175	0	5.35886646720255	6.63382391995025	5.99254755862733	7.10923802983866	5.75037144416255	6.61699369366386	6.07306512637432	0	0	6.35747868176145	0	5.57857409814757	7.1535767136812	0	5.26967271959841	0	6.85236133058354	6.33328182389893	0	6.34884533088645	6.19426307751877	0	6.27240080945517	0	4.49688856009548	0	8.01977817555979	0	5.75094576691795	7.47580724194519
5P_tRNA-Thr-TGT-1-1	5.03695177509598	6.06289471499455	6.03581763109874	0	7.34234729775972	0	0	0	0	0	0	6.86381083939294	0	0	0	4.36446404191953	0	7.56714559203522	0	6.4596790209277	0	0	0	0	5.75758210846613	0	6.05073634572099	5.25482745416626	0	0	5.07762795463281	0	7.10923802983866	4.21803789478062	5.06113189702456	0	0	0	0	0	5.57857409814757	0	0	0	0	5.8647931792263	0	0	0	6.19426307751877	0	0	0	3.55941039804023	0	0	0	0	0
5P_tRNA-Thr-TGT-2-1	0	4.52046017369554	0	7.54886163885367	0	0	4.66173299722123	0	8.14890517070181	0	0	0	0	0	0	4.36446404191953	7.8825648716753	7.56714559203522	5.47545728299078	6.4596790209277	0	0	0	0	0	0	5.07233696139624	6.23581040785813	0	5.35886646720255	0	4.45220557534419	0	0	0	0	0	0	0	0	0	0	0	5.26967271959841	0	0	0	0	0	7.18437817176429	0	5.86357111127656	0	3.55941039804023	0	0	8.46181735062127	0	0
5P_tRNA-Thr-TGT-4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90196156369748	0	7.56714559203522	0	0	0	0	0	0	5.18589173206049	0	6.05073634572099	5.25482745416626	0	0	0	4.45220557534419	0	5.75037144416255	0	0	0	0	0	0	5.57857409814757	0	7.35985331223055	0	6.32508836671681	0	3.04251808469122	0	4.40099245298256	0	0	0	0	0	0	0	0	0	0
5P_tRNA-Trp-CCA-1-1	0	6.06289471499455	5.05764108501502	0	0	0	0	0	0	6.44013337636448	0	0	6.37179380058517	0	7.21942442216148	4.36446404191953	0	7.56714559203522	0	0	0	0	0	0	4.22499087831266	0	5.07233696139624	7.22620704782175	0	0	0	0	7.10923802983866	0	0	0	0	0	0	0	0	0	0	5.84211514838645	0	5.8647931792263	0	0	0	0	8.53589591408849	4.32733222238469	0	4.49688856009548	0	0	7.46590335237683	0	0
5P_tRNA-Trp-CCA-3-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.56714559203522	0	0	0	6.47037331309044	0	0	0	0	5.07233696139624	5.25482745416626	0	0	0	4.45220557534419	0	0	0	0	6.03076628209002	0	0	0	6.56339980873336	0	0	4.30659393045266	0	0	0	0	0	7.18437817176429	0	0	0	0	0	0	7.46590335237683	0	0
5P_tRNA-Trp-CCA-5-1	0	7.92158293290367	7.02478084742097	0	0	0	4.66173299722123	6.24373414406927	8.14890517070181	0	0	0	0	0	6.22907288633415	7.75877603797547	9.46344597411209	7.56714559203522	0	0	0	3.96455184776292	0	0	4.22499087831266	0	6.62842616884326	8.67949398525439	0	0	0	4.45220557534419	8.1040039756397	0	0	4.53033616489921	0	0	0	0	5.57857409814757	7.73515762403445	6.36860958559019	5.26967271959841	0	0	4.90482682323028	0	6.92789561993639	0	0	5.86357111127656	0	5.77996023422705	0	0	0	4.77748974240264	0
5P_tRNA-Tyr-GTA-2-1	5.03695177509598	6.47252697787014	6.6134316654015	0	8.33789537442364	0	4.66173299722123	0	8.14890517070181	7.43180184876563	0	0	0	6.78140416124274	0	6.31095461636534	8.87950490593938	8.56333686469879	7.45093022943055	5.47597805369144	0	3.96455184776292	7.37728671045322	5.13822384988898	6.96465535760356	0	6.05073634572099	6.81437777659614	0	0	5.07762795463281	0	7.10923802983866	5.17874726209729	6.03936158426384	6.07306512637432	0	0	6.35747868176145	0	5.57857409814757	7.1535767136812	0	4.30659393045266	6.32508836671681	5.8647931792263	4.50575356268803	0	5.93969591369138	8.76271290679946	8.53589591408849	5.86357111127656	5.90501463176071	5.06039348655446	7.24340051059917	0	0	0	0
5P_tRNA-Tyr-GTA-5-2	0	5.48868230967008	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90196156369748	7.8825648716753	0	0	0	0	0	7.37728671045322	0	0	0	5.07233696139624	6.81437777659614	0	0	0	0	0	0	5.06113189702456	4.53033616489921	0	0	0	0	5.57857409814757	6.16367418584061	0	0	0	0	0	0	5.93969591369138	7.18437817176429	8.53589591408849	0	0	3.55941039804023	0	0	0	0	0
5P_tRNA-Tyr-GTA-5-4	0	0	6.03581763109874	7.54886163885367	0	0	0	0	8.14890517070181	0	0	0	0	0	0	0	0	0	0	0	0	4.91759004067701	0	0	0	0	0	7.22620704782175	0	0	0	5.4188702324991	0	0	4.10371109298139	0	0	0	0	0	5.57857409814757	0	0	4.30659393045266	0	0	0	0	0	0	8.53589591408849	0	0	5.46458132075045	0	0	0	0	0
5P_tRNA-Tyr-GTA-5-5	0	0	0	7.54886163885367	0	0	0	0	0	0	0	0	0	5.79445991364441	0	4.36446404191953	0	0	0	0	0	0	0	0	4.22499087831266	0	0	0	0	0	0	0	0	0	0	0	7.01969063830432	0	0	0	0	0	6.36860958559019	0	0	5.8647931792263	0	0	0	6.19426307751877	0	4.32733222238469	0	3.55941039804023	0	0	0	5.75094576691795	0
5P_tRNA-Val-AAC-1-1	0	4.52046017369554	0	7.54886163885367	0	0	0	0	0	0	0	0	0	0	0	0	0	7.56714559203522	0	0	0	0	0	0	4.22499087831266	0	5.07233696139624	0	0	0	5.07762795463281	4.45220557534419	0	0	0	4.53033616489921	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76603059564772	0	0	0	3.55941039804023	0	0	9.04541527506536	0	0
5P_tRNA-Val-AAC-1-5	6.01481067076028	7.63339800387068	8.92352380020271	0	0	0	6.20818803780527	6.24373414406927	0	0	8.69412777530112	0	7.36305689071724	5.79445991364441	7.21942442216148	9.38229412627908	7.8825648716753	9.14702755189849	7.03863864093938	0	9.03097196459906	0	0	6.11759446054107	10.1242764548157	8.44159217044719	8.49225096768416	8.80473160965785	0	0	5.07762795463281	4.45220557534419	8.68721756332993	5.17874726209729	7.83096266220475	5.49877748245473	6.03076628209002	0	6.35747868176145	5.54759063863588	8.13815671625214	0	7.35985331223055	8.4059663437079	0	5.8647931792263	6.33328182389893	7.05314678715914	7.9219590800957	9.49834928621127	8.53589591408849	6.27240080945517	7.88684352303131	6.76677199993317	0	7.21658633828505	7.46590335237683	6.32695062635668	0
5P_tRNA-Val-AAC-2-1	9.748889682317	4.52046017369554	7.82737974959859	0	7.34234729775972	0	5.63294918775049	8.8127436958177	8.14890517070181	10.5118731716952	10.0139644210898	8.44049170203665	6.37179380058517	8.09544171427862	7.21942442216148	8.9959360299241	9.87797248579711	9.14702755189849	5.47545728299078	8.61679845201363	0	0	7.37728671045322	9.55801262215897	7.61252571163709	8.70393481707085	8.83931550531192	9.61070322773462	7.65456093080716	7.65239230007278	8.84475638513171	8.47626593584387	9.1013798104026	9.59964885249793	7.60962586603431	7.79495196807151	7.60094228165886	0	7.34865438152946	5.54759063863588	8.13815671625214	9.31559897245122	8.93894863218911	7.0500645945978	8.63254877855683	7.84610500167139	8.03129616673687	8.04770483606769	8.33550861963276	8.98463074915447	10.1182647556953	8.06636266540126	9.0533782430456	6.25786569618989	10.0425711957349	9.29661250343939	9.04541527506536	9.36994250563583	9.90214772971257
5P_tRNA-Val-AAC-6-1	0	6.06289471499455	9.26393507478725	0	7.34234729775972	0	7.78008287762899	6.24373414406927	9.14636149078668	6.44013337636448	0	8.44049170203665	0	5.79445991364441	6.22907288633415	6.889847239526	0	9.56142872372977	7.03863864093938	6.4596790209277	7.45151477905579	4.91759004067701	0	0	8.47170103967279	0	7.35954710854795	7.22620704782175	0	5.35886646720255	7.04522493429764	6.40190919359348	7.10923802983866	0	7.0283519825496	0	7.60094228165886	0	7.34865438152946	6.53208516368605	7.87614612460966	6.16367418584061	6.36860958559019	4.30659393045266	6.32508836671681	0	5.47364645335441	7.05314678715914	8.03697862718059	8.50034264937702	0	5.86357111127656	6.89292602471799	6.44815228321292	8.23863201648204	0	9.04541527506536	4.77748974240264	7.15590387901625
5P_tRNA-Val-CAC-1-1	5.03695177509598	0	5.05764108501502	0	7.34234729775972	0	0	0	0	0	7.69760680023886	0	0	0	0	4.36446404191953	7.8825648716753	0	5.47545728299078	0	0	0	0	0	4.22499087831266	0	5.07233696139624	5.25482745416626	0	0	0	0	7.10923802983866	0	0	0	0	0	0	0	5.57857409814757	0	0	0	0	0	0	0	0	0	0	0	0	4.49688856009548	0	0	7.46590335237683	0	0
5P_tRNA-Val-CAC-1-4	0	6.06289471499455	0	0	0	0	0	0	0	0	0	0	0	5.79445991364441	6.22907288633415	5.32901250953341	0	0	5.47545728299078	0	0	0	0	0	6.48384138613396	0	6.05073634572099	6.23581040785813	0	0	5.07762795463281	4.45220557534419	0	0	5.63161741850689	0	6.03076628209002	0	0	0	5.57857409814757	6.16367418584061	6.36860958559019	4.30659393045266	0	0	3.04251808469122	6.06396949150399	5.36643797063507	6.19426307751877	0	4.32733222238469	5.90501463176071	6.25786569618989	0	0	7.46590335237683	0	0
5P_tRNA-Val-CAC-3-1	0	0	5.05764108501502	0	0	0	0	6.24373414406927	0	6.44013337636448	0	0	0	0	0	5.90196156369748	0	7.56714559203522	0	0	0	4.91759004067701	0	0	5.18589173206049	0	6.05073634572099	6.81437777659614	0	5.35886646720255	0	5.4188702324991	8.68721756332993	0	4.10371109298139	0	6.03076628209002	0	0	0	0	6.16367418584061	0	6.25085162992538	0	0	3.04251808469122	0	5.93969591369138	8.76271290679946	0	4.32733222238469	0	5.77996023422705	0	0	0	0	5.1859387341114
5P_tRNA-Val-CAC-6-1	0	5.48868230967008	0	7.54886163885367	7.34234729775972	0	4.66173299722123	6.24373414406927	8.14890517070181	0	7.69760680023886	0	0	0	0	0	8.87950490593938	7.56714559203522	0	0	0	4.91759004067701	8.37294146997528	0	0	0	5.07233696139624	7.54620677578311	0	0	0	0	0	0	5.63161741850689	0	0	0	0	4.57811043056788	0	0	0	5.26967271959841	0	0	4.50575356268803	0	5.36643797063507	10.9824932097036	9.53395110702568	4.32733222238469	0	7.02759659792952	0	0	0	0	0
5P_tRNA-Val-TAC-1-1	0	4.52046017369554	6.6134316654015	7.54886163885367	7.34234729775972	0	0	0	0	0	0	0	0	5.79445991364441	0	4.36446404191953	0	0	0	0	7.45151477905579	0	0	0	0	0	0	6.23581040785813	0	0	5.07762795463281	0	0	0	5.63161741850689	0	0	0	0	0	0	6.16367418584061	0	5.84211514838645	0	6.85236133058354	0	0	5.36643797063507	0	0	4.32733222238469	0	0	0	5.24539634012247	0	0	5.1859387341114
5P_tRNA-iMet-CAT-1-2	0	5.48868230967008	0	0	0	0	0	0	0	0	0	0	0	0	6.22907288633415	0	0	0	0	0	0	0	0	0	5.75758210846613	0	6.62842616884326	6.23581040785813	5.67588303692725	0	0	0	0	0	4.10371109298139	0	0	0	0	0	0	0	0	0	0	0	3.95219915741219	6.06396949150399	5.36643797063507	6.19426307751877	8.53589591408849	5.29094464789912	0	5.06039348655446	0	0	0	0	0
5P_tRNA-iMet-CAT-1-3	7.32328914123267	0	6.03581763109874	0	8.9213708425869	0	5.63294918775049	0	8.14890517070181	7.43180184876563	0	7.8576040719598	0	6.78140416124274	0	5.32901250953341	0	0	0	5.47597805369144	0	0	0	7.9100313855533	5.75758210846613	6.13616756143103	6.05073634572099	6.23581040785813	0	5.35886646720255	5.07762795463281	7.71356411928103	0	6.95736752459327	0	0	0	0	7.34865438152946	4.57811043056788	7.14326853710243	6.16367418584061	8.93894863218911	6.25085162992538	6.32508836671681	5.8647931792263	6.95498424756999	7.05314678715914	5.93969591369138	0	0	7.43191974497277	0	6.0386119437437	8.82200151024271	7.21658633828505	0	5.75094576691795	6.16598513312529
5P_tRNA-iMet-CAT-1-4	0	0	5.05764108501502	0	0	0	0	0	0	6.44013337636448	0	0	0	7.36198835655068	0	6.62924385012297	0	0	0	0	0	0	7.37728671045322	7.10716808194791	5.75758210846613	0	0	6.23581040785813	0	0	5.07762795463281	6.72042102045747	7.10923802983866	0	0	5.49877748245473	6.03076628209002	0	0	0	0	0	6.36860958559019	4.30659393045266	0	0	0	0	4.40099245298256	0	0	0	0	3.55941039804023	0	5.24539634012247	0	4.77748974240264	0
5P_tRNA-iMet-CAT-1-8	0	5.48868230967008	5.05764108501502	7.54886163885367	0	0	0	0	0	0	0	0	6.37179380058517	0	0	0	0	0	0	0	0	3.96455184776292	0	0	0	0	0	7.22620704782175	0	5.35886646720255	0	4.45220557534419	0	0	5.63161741850689	0	0	0	0	0	0	0	7.35985331223055	5.26967271959841	6.32508836671681	0	0	0	4.40099245298256	6.19426307751877	0	0	0	4.49688856009548	8.23863201648204	0	7.46590335237683	0	0
tRFdb-1024	12.7998817130886	11.0418356573666	12.5478784995714	11.5416205903014	11.4494228676001	0	12.3135210885458	12.4727506692149	12.8069796660418	12.6460394463154	11.1063323762654	11.5148286046739	10.4707609501508	12.7981790909097	13.1947579829931	12.5905822968604	12.6136342418185	10.9752723520384	12.0674880264318	12.9876918878724	12.7653842279992	5.89352315884449	12.5387505812535	12.6099661826931	10.8834328709113	13.1306197525368	12.6728845321047	13.4896832563027	12.6325032816641	12.2931892290075	11.1223702969043	12.0480521129251	12.5584216751727	11.472764984681	11.6422000126184	11.7767794725777	11.9157933424745	0	11.34033229138	12.3154360970261	13.2393753151924	14.252006471543	13.7774110722964	11.4928099959144	12.2458774935066	12.4449422509777	12.9203258039646	13.8582563643455	12.8858149898707	13.496478003537	13.2691154175573	11.7565328801843	11.5816457716295	12.1552268538498	12.1727596684131	12.2221060568084	11.1953007212579	12.6705445094919	12.7704490468191
tRFdb-1028	7.41583541439183	4.91969623452401	8.01923063099695	8.95907581286204	7.75516055260918	0	6.61833902456961	7.64682349991212	8.56267139063244	7.84474892650763	0	7.27574829279959	0	7.77483171027373	9.21214549074223	7.52292584441189	0	0	0	7.86443531647921	7.86449024626289	0	7.79015322541641	8.68513756489792	7.88876903785685	0	7.77238674348535	6.64605421775013	8.650976406643	7.33225582242836	7.45752904189948	9.60898746871764	9.1013798104026	8.46437498489725	9.47871283091549	7.21323392235434	0	0	6.76811077768566	7.93734642809345	8.77375658816644	7.56607876355977	8.76939102942017	6.98021949574612	7.72883540934908	7.84610500167139	9.00162130737932	10.2658069913423	6.34884533088645	0	0	7.84486699365964	7.88684352303131	9.30828054990308	9.65068118333493	7.21658633828505	9.87429520969469	7.14914180365159	6.57599081104614
tRFdb-1030	14.277799315523	10.7049807395642	13.2868218399678	13.6567254904111	12.8361273192535	0	11.7872094692324	14.5465577103464	12.2595847852231	14.2135747983483	11.4281295876084	12.8211961981537	12.3241744642575	12.3929883038022	14.1870682684505	13.3767259556231	13.3790741996787	12.0623557568391	12.7767673318637	13.9616094818652	13.2159900429763	7.46221509241018	13.1413322911796	12.3448706738414	12.1079621742195	12.8526691888467	12.8190839782687	13.2899323709018	13.8890640371175	12.3967919379639	13.0788210323746	12.6765212149691	12.6432969056418	11.6933810969256	13.2526220078688	12.1579906161997	11.9474940849931	0	11.7094404547712	13.9649619537907	13.4710234180919	13.687837917238	13.1060947043775	12.0817803304124	13.0259722051039	12.5949421395965	13.0091507717478	13.3277848228776	12.9941773563228	12.1443701363176	13.4707302167004	12.6346641724445	13.8504592949174	13.5031206264662	14.2928132799323	13.6163595405857	14.3322588046908	11.3094353100161	12.8556045933732
tRFdb-1031	9.77533140713248	9.10267146967039	9.42515000503675	7.8692480234262	9.65714570615251	0	7.25689912419504	9.8699681059348	0	9.33255193218053	0	8.76158901240794	8.26585208364971	8.09544171427862	8.53553231287098	8.70551873952023	0	8.88450200602185	8.35396774844769	9.76677886706348	0	4.26787825560142	8.69399894406978	9.12162589439903	9.22493194567208	9.60921001677185	9.600522558456	10.9315237236654	8.97218652672274	7.65239230007278	8.36058416783992	8.03411691446913	9.00844549893725	8.16575698275228	9.14908409816353	7.79495196807151	7.92138335688052	13.24479348318	8.98647906799439	8.16530163008257	9.77852649310613	10.0516586334472	9.67473792146702	8.94894948725256	7.63617932378538	8.97198032964854	8.85332213286558	9.82519323499446	8.82607090832822	8.08663253039669	8.85704640072318	8.97073939270899	9.5265489149125	7.8472037190684	10.7265525092301	9.77835311130945	8.78292685463465	8.05128134377205	9.46971594052754
tRFdb-1032	11.0804536900404	9.73090595608259	11.6386024026364	11.126744398689	9.33566425041681	0	9.66425222813186	11.8879150660806	12.0186301792229	11.8388533245506	10.1069866159371	9.59020898588781	6.78246945872188	10.5061870823021	11.4326254409171	6.31095461636534	11.4619124680504	7.98027998452961	8.8608050167483	12.5589100712989	10.8590633477401	0	9.78525653296606	10.4196475727422	9.73236291252452	10.701337761879	11.9677670733711	12.346099472294	11.0630949079225	9.9097385282506	10.2054075901995	10.8229483305062	10.6845902121085	9.46233126509742	8.82779114435072	11.0115325093826	11.4684701374956	0	9.92622184297057	9.83991440367826	12.7314981921703	12.2311710148064	12.1926540468698	10.4027728330276	9.89346113947522	10.8994705886566	10.6640903279896	11.5870318264147	10.3618795920788	9.59133401390884	10.9477717692246	9.99199851648616	10.5446664634597	12.1911759459838	10.4572666755182	10.944551542898	11.0433659875545	10.5661583882558	10.9538341360531
